gene	condition	intervention	replicate	gene_conditions	gamma	beta	l	readout
RPS10	C1	S98	R2	RPS10-C1	-0.02493703754774101	0.061720310970741925	0.0	0.047586355154235455
RPS10	C1	S98	R3	RPS10-C1	-0.02493703754774101	0.061720310970741925	0.0	0.039725035320077484
RPS10	C1	S98	R4	RPS10-C1	-0.02493703754774101	0.061720310970741925	0.0	0.023303960493428554
RPS10	C1	S99	R0	RPS10-C1	-0.02493703754774101	0.061720310970741925	0.0	0.14170510249825768
RPS10	C1	S99	R1	RPS10-C1	-0.02493703754774101	0.061720310970741925	0.0	0.13340535968083506
RPS10	C1	S99	R2	RPS10-C1	-0.02493703754774101	0.061720310970741925	0.0	0.10937495867508304
RPS10	C1	S99	R3	RPS10-C1	-0.02493703754774101	0.061720310970741925	0.0	0.3688911490400374
RPS10	C1	S99	R4	RPS10-C1	-0.02493703754774101	0.061720310970741925	0.0	-0.02323925961473057
HSP90AB1	C0	S100	R0	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	0.19834463707755062
HSP90AB1	C0	S100	R1	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	0.1348160195450715
HSP90AB1	C0	S100	R2	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	0.27989500826057956
HSP90AB1	C0	S100	R3	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	0.16754764932492117
HSP90AB1	C0	S100	R4	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	-0.03353978553566611
HSP90AB1	C0	S101	R0	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	0.11496257604806814
HSP90AB1	C0	S101	R1	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	0.24352157854652706
HSP90AB1	C0	S101	R2	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	0.33727512212569444
HSP90AB1	C0	S101	R3	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	0.08060223284443546
HSP90AB1	C0	S101	R4	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	0.17505217580250418
HSP90AB1	C0	S102	R0	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	0.22236120808584647
HSP90AB1	C0	S102	R1	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	0.16344263968846845
HSP90AB1	C0	S102	R2	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	0.2894127679765611
HSP90AB1	C0	S102	R3	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	0.23669647282847614
HSP90AB1	C0	S102	R4	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	0.26842298007932175
HSP90AB1	C0	S103	R0	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	0.163774896056402
HSP90AB1	C0	S103	R1	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	0.38995002143304847
HSP90AB1	C0	S103	R2	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	0.23625888775510298
HSP90AB1	C0	S103	R3	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	0.36565135069726945
HSP90AB1	C0	S103	R4	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	0.19239662226431084
HSP90AB1	C0	S104	R0	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	0.29530033504702163
HSP90AB1	C0	S104	R1	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	0.16835801033121517
HSP90AB1	C0	S104	R2	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	0.14120546352586164
HSP90AB1	C0	S104	R3	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	0.1658613554785927
HSP90AB1	C0	S104	R4	HSP90AB1-C0	0.1462107937044974	0.09008559492644119	0.0	0.23170972002396187
HSP90AB1	C1	S105	R0	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	0.05596466189029318
HSP90AB1	C1	S105	R1	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	0.23175870875257037
HSP90AB1	C1	S105	R2	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	-0.0370324151766305
HSP90AB1	C1	S105	R3	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	-0.031195825458417398
HSP90AB1	C1	S105	R4	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	0.2478568224516167
HSP90AB1	C1	S106	R0	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	0.13871637367787498
HSP90AB1	C1	S106	R1	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	-0.11030307892954189
HSP90AB1	C1	S106	R2	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	0.1275649176516618
HSP90AB1	C1	S106	R3	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	0.10157127772102376
HSP90AB1	C1	S106	R4	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	-0.13660639688578097
HSP90AB1	C1	S107	R0	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	0.04088176525332077
HSP90AB1	C1	S107	R1	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	0.0760925126034463
HSP90AB1	C1	S107	R2	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	0.15097825949957067
HSP90AB1	C1	S107	R3	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	0.17328757444183285
HSP90AB1	C1	S107	R4	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	0.08741268489807756
HSP90AB1	C1	S108	R0	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	0.18118308811348782
HSP90AB1	C1	S108	R1	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	0.06321068032592872
HSP90AB1	C1	S108	R2	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	-0.007911674686913103
HSP90AB1	C1	S108	R3	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	-0.015580176527730819
HSP90AB1	C1	S108	R4	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	0.1321025372436957
HSP90AB1	C1	S109	R0	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	-0.11797890077283699
HSP90AB1	C1	S109	R1	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	0.14561876489904524
HSP90AB1	C1	S109	R2	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	-0.03281929895212443
HSP90AB1	C1	S109	R3	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	0.04191559821599021
HSP90AB1	C1	S109	R4	HSP90AB1-C1	0.1462107937044974	-0.06837278591743332	0.0	0.12837619806235587
MLH3	C0	S110	R0	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.0965090034214955
MLH3	C0	S110	R1	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.4123711899381196
MLH3	C0	S110	R2	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.29892091469697596
MLH3	C0	S110	R3	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.21339692426431997
MLH3	C0	S110	R4	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.27791172696039645
MLH3	C0	S111	R0	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.13214078336750984
MLH3	C0	S111	R1	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.42694215004728286
MLH3	C0	S111	R2	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.18212292944452554
MLH3	C0	S111	R3	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.17571107585134865
MLH3	C0	S111	R4	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.2133950537874672
MLH3	C0	S112	R0	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.10807942024309602
MLH3	C0	S112	R1	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.3412605188562731
MLH3	C0	S112	R2	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.10744141770266273
MLH3	C0	S112	R3	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.2885951337926471
MLH3	C0	S112	R4	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.14574804169375694
MLH3	C0	S113	R0	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.25072351545015137
MLH3	C0	S113	R1	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.13686878058673768
MLH3	C0	S113	R2	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.1402561005257928
MLH3	C0	S113	R3	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.3647084508596894
MLH3	C0	S113	R4	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.2337522128826831
MLH3	C0	S114	R0	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.22754632535578886
MLH3	C0	S114	R1	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.2420906200473135
MLH3	C0	S114	R2	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.2938693700118268
MLH3	C0	S114	R3	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.03315930404427925
MLH3	C0	S114	R4	MLH3-C0	-0.20601407094976543	-0.012289022551864818	0.0	-0.19739342584407815
MLH3	C1	S115	R0	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.14408941494236344
MLH3	C1	S115	R1	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.35650587972686937
MLH3	C1	S115	R2	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.4057706905067571
MLH3	C1	S115	R3	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.28636623648369386
MLH3	C1	S115	R4	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.355914674787418
MLH3	C1	S116	R0	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.06057641814232115
MLH3	C1	S116	R1	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.27504872945676034
MLH3	C1	S116	R2	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.18433110087461194
MLH3	C1	S116	R3	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.32201459158802215
MLH3	C1	S116	R4	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.33219714495168595
MLH3	C1	S117	R0	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.3026821561360859
MLH3	C1	S117	R1	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.26401928821807064
MLH3	C1	S117	R2	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.21463232986619013
MLH3	C1	S117	R3	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.31180641588684066
MLH3	C1	S117	R4	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.3676761717774041
MLH3	C1	S118	R0	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.40637867202432787
MLH3	C1	S118	R1	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.3072589506462455
MLH3	C1	S118	R2	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.2422947417799967
MLH3	C1	S118	R3	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.2537963067446981
MLH3	C1	S118	R4	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.3013727692810662
MLH3	C1	S119	R0	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.3596048942992336
MLH3	C1	S119	R1	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.2849144880369834
MLH3	C1	S119	R2	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.24241052648917333
MLH3	C1	S119	R3	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.30327278002737507
MLH3	C1	S119	R4	MLH3-C1	-0.20601407094976543	-0.09357694342590689	0.0	-0.28835416549645043
MRM2	C0	S120	R0	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	-0.0740809609289975
MRM2	C0	S120	R1	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	0.03251939844230493
MRM2	C0	S120	R2	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	-0.10285055509781921
MRM2	C0	S120	R3	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	-0.040476966267296806
MRM2	C0	S120	R4	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	-0.019587725362741087
MRM2	C0	S121	R0	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	0.013521727461403545
MRM2	C0	S121	R1	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	0.09055794822449523
MRM2	C0	S121	R2	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	0.008514852556468853
MRM2	C0	S121	R3	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	0.0008907951819734986
MRM2	C0	S121	R4	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	-0.20605423726608366
MRM2	C0	S122	R0	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	0.001609866066431348
MRM2	C0	S122	R1	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	0.17034123287176545
MRM2	C0	S122	R2	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	-0.1420316269207197
MRM2	C0	S122	R3	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	-0.16098251330452398
MRM2	C0	S122	R4	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	-0.08049591258655461
MRM2	C0	S123	R0	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	0.04309428424593779
MRM2	C0	S123	R1	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	-0.006555479134269966
MRM2	C0	S123	R2	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	-0.10674294901088555
MRM2	C0	S123	R3	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	-0.06262954653667148
MRM2	C0	S123	R4	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	0.04467336981343844
MRM2	C0	S124	R0	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	0.008231446448195547
MRM2	C0	S124	R1	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	0.18385716858834558
MRM2	C0	S124	R2	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	0.04153813966716929
MRM2	C0	S124	R3	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	-0.023673806763689437
MRM2	C0	S124	R4	MRM2-C0	-0.03224172040135075	-0.026788807962601593	0.0	0.002442099218792501
MRM2	C1	S125	R0	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	-0.014104592819087408
MRM2	C1	S125	R1	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	-0.07698347388082885
MRM2	C1	S125	R2	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	0.037989539489226926
MRM2	C1	S125	R3	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	0.06984993065343173
MRM2	C1	S125	R4	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	-0.11873447623406486
MRM2	C1	S126	R0	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	-0.031441820241101676
MRM2	C1	S126	R1	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	-0.01613176391042897
MRM2	C1	S126	R2	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	0.04735806652389636
MRM2	C1	S126	R3	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	-0.005252779614070134
MRM2	C1	S126	R4	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	0.06530349730692506
MRM2	C1	S127	R0	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	0.030605050894666974
MRM2	C1	S127	R1	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	0.1268265771881486
MRM2	C1	S127	R2	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	-0.15032293968998145
MRM2	C1	S127	R3	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	0.18650629007676042
MRM2	C1	S127	R4	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	0.16256122757240388
MRM2	C1	S128	R0	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	0.025825534887181385
MRM2	C1	S128	R1	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	0.08582614769770247
MRM2	C1	S128	R2	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	0.08144866631379732
MRM2	C1	S128	R3	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	-0.05293513650352535
MRM2	C1	S128	R4	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	0.037260332857388515
MRM2	C1	S129	R0	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	0.0986112441824245
MRM2	C1	S129	R1	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	0.05177550213321669
MRM2	C1	S129	R2	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	0.12592590305734297
MRM2	C1	S129	R3	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	0.030293437279383974
MRM2	C1	S129	R4	MRM2-C1	-0.03224172040135075	0.0530355466738186	0.0	0.02886892513476985
PSMD9	C0	S130	R0	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	-0.09609426160255098
PSMD9	C0	S130	R1	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	-0.05576769197075872
PSMD9	C0	S130	R2	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	-0.06528565510390177
PSMD9	C0	S130	R3	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	0.1512344647754493
PSMD9	C0	S130	R4	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	0.004736668214641252
PSMD9	C0	S131	R0	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	-0.11925653713591292
PSMD9	C0	S131	R1	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	0.020545951816048767
PSMD9	C0	S131	R2	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	-0.03851425666319941
PSMD9	C0	S131	R3	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	-0.32469032504272544
PSMD9	C0	S131	R4	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	0.028671350115286782
PSMD9	C0	S132	R0	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	-0.17458376531777853
PSMD9	C0	S132	R1	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	0.03853255502552924
PSMD9	C0	S132	R2	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	-0.11544024690314597
PSMD9	C0	S132	R3	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	-0.16514633303941037
PSMD9	C0	S132	R4	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	0.030120278098142914
PSMD9	C0	S133	R0	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	-0.1687332635275634
PSMD9	C0	S133	R1	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	-0.06398380734780697
PSMD9	C0	S133	R2	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	0.001123852492021335
PSMD9	C0	S133	R3	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	0.041909365312710334
PSMD9	C0	S133	R4	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	0.05517456664397022
PSMD9	C0	S134	R0	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	-0.022942015855465188
PSMD9	C0	S134	R1	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	-0.10255342176896388
PSMD9	C0	S134	R2	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	0.17306765559699755
PSMD9	C0	S134	R3	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	-0.07991201905395474
PSMD9	C0	S134	R4	PSMD9-C0	-0.03840543546684157	0.019091548466746603	0.0	0.1610450111485548
PSMD9	C1	S135	R0	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.12636758085264013
PSMD9	C1	S135	R1	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.28774864751522344
PSMD9	C1	S135	R2	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.278616632076056
PSMD9	C1	S135	R3	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.06706665344335323
PSMD9	C1	S135	R4	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.20714852888166566
PSMD9	C1	S136	R0	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.24715928110012825
PSMD9	C1	S136	R1	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.24171829033336711
PSMD9	C1	S136	R2	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.1517263331526531
PSMD9	C1	S136	R3	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.2018160827216572
PSMD9	C1	S136	R4	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.13215111008148692
PSMD9	C1	S137	R0	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.05443874025893046
PSMD9	C1	S137	R1	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.27002130187506673
PSMD9	C1	S137	R2	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.115651935989187
PSMD9	C1	S137	R3	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.3095958973416644
PSMD9	C1	S137	R4	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.23186516830500367
PSMD9	C1	S138	R0	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.08235541082975428
PSMD9	C1	S138	R1	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.15550024622691896
PSMD9	C1	S138	R2	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.14298158664152533
PSMD9	C1	S138	R3	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.08453131321584657
PSMD9	C1	S138	R4	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.2217630371703757
PSMD9	C1	S139	R0	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.12375867079492425
PSMD9	C1	S139	R1	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.33478922954412244
PSMD9	C1	S139	R2	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.25770920228288563
PSMD9	C1	S139	R3	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.08360117172688471
PSMD9	C1	S139	R4	PSMD9-C1	-0.03840543546684157	0.21002551364788424	0.0	0.16972002602631103
ENDOV	C0	S140	R0	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.18085999707586492
ENDOV	C0	S140	R1	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.047085230911703635
ENDOV	C0	S140	R2	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.29666158416963523
ENDOV	C0	S140	R3	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.29851689781395624
ENDOV	C0	S140	R4	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.29608613776306186
ENDOV	C0	S141	R0	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.15783723053346954
ENDOV	C0	S141	R1	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.3104346134547151
ENDOV	C0	S141	R2	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.1825607227505679
ENDOV	C0	S141	R3	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.2970507942519308
ENDOV	C0	S141	R4	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.38478879780457736
ENDOV	C0	S142	R0	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.21754700442329858
ENDOV	C0	S142	R1	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.06162113857837462
ENDOV	C0	S142	R2	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.17184589663998867
ENDOV	C0	S142	R3	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.2676346029311739
ENDOV	C0	S142	R4	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.32552345419588546
ENDOV	C0	S143	R0	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.0901568127534655
ENDOV	C0	S143	R1	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.1844811865266781
ENDOV	C0	S143	R2	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.2268699289188355
ENDOV	C0	S143	R3	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.24703584871910741
ENDOV	C0	S143	R4	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.2945783765931317
ENDOV	C0	S144	R0	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.10869205064744362
ENDOV	C0	S144	R1	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.1611881865702697
ENDOV	C0	S144	R2	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.3043326640528812
ENDOV	C0	S144	R3	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.24276950740525405
ENDOV	C0	S144	R4	ENDOV-C0	0.11337694423354375	0.09015907205927956	0.0	0.24837408137099204
ENDOV	C1	S145	R0	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	0.27615872799015595
ENDOV	C1	S145	R1	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	0.17403171709463952
ENDOV	C1	S145	R2	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	0.2164267203309142
ENDOV	C1	S145	R3	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	0.13216999193200185
ENDOV	C1	S145	R4	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	0.02912537609689303
ENDOV	C1	S146	R0	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	0.034100589595621844
ENDOV	C1	S146	R1	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	0.17105843349199373
ENDOV	C1	S146	R2	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	0.14367030632410893
ENDOV	C1	S146	R3	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	0.09816606127123277
ENDOV	C1	S146	R4	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	0.19542780776564744
ENDOV	C1	S147	R0	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	0.07459922291290567
ENDOV	C1	S147	R1	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	0.17476010476202758
ENDOV	C1	S147	R2	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	0.16167412229170325
ENDOV	C1	S147	R3	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	0.07962748666250585
